AbstractBiddingToolCampaignFormulaEvaluator.java,com.odigeo.pricing.pricingengine.formulaevaluator.impl.bidding.AbstractBiddingToolCampaignFormulaEvaluator,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,evaluatePairCondition,124,SURVIVED,none
AbstractBiddingToolCampaignFormulaEvaluator.java,com.odigeo.pricing.pricingengine.formulaevaluator.impl.bidding.AbstractBiddingToolCampaignFormulaEvaluator,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,evaluatePairCondition,124,KILLED,com.odigeo.pricing.pricingengine.formulaevaluator.impl.bidding.BiddingToolCampaignWithCompetitorsFormulaEvaluatorTest._
AbstractBiddingToolCampaignFormulaEvaluator.java,com.odigeo.pricing.pricingengine.formulaevaluator.impl.bidding.AbstractBiddingToolCampaignFormulaEvaluator,org.pitest.mutationtest.engine.gregor.mutators.ReturnValsMutator,evaluatePairCondition,124,KILLED,com.odigeo.pricing.pricingengine.formulaevaluator.impl.bidding.BiddingToolCampaignWithCompetitorsFormulaEvaluatorTest._
AbstractBiddingToolCampaignFormulaEvaluator.java,com.odigeo.pricing.pricingengine.formulaevaluator.impl.bidding.AbstractBiddingToolCampaignFormulaEvaluator,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,evaluatePairConditionUnidirectional,139,SURVIVED,none
AbstractBiddingToolCampaignFormulaEvaluator.java,com.odigeo.pricing.pricingengine.formulaevaluator.impl.bidding.AbstractBiddingToolCampaignFormulaEvaluator,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,evaluatePairConditionUnidirectional,140,SURVIVED,none
AbstractBiddingToolCampaignFormulaEvaluator.java,com.odigeo.pricing.pricingengine.formulaevaluator.impl.bidding.AbstractBiddingToolCampaignFormulaEvaluator,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,evaluatePairConditionUnidirectional,140,SURVIVED,none
AbstractBiddingToolCampaignFormulaEvaluator.java,com.odigeo.pricing.pricingengine.formulaevaluator.impl.bidding.AbstractBiddingToolCampaignFormulaEvaluator,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,evaluatePairConditionUnidirectional,140,SURVIVED,none
AbstractBiddingToolCampaignFormulaEvaluator.java,com.odigeo.pricing.pricingengine.formulaevaluator.impl.bidding.AbstractBiddingToolCampaignFormulaEvaluator,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,evaluatePairConditionUnidirectional,141,SURVIVED,none
AbstractBiddingToolCampaignFormulaEvaluator.java,com.odigeo.pricing.pricingengine.formulaevaluator.impl.bidding.AbstractBiddingToolCampaignFormulaEvaluator,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,evaluatePairConditionUnidirectional,141,SURVIVED,none
AbstractBiddingToolCampaignFormulaEvaluator.java,com.odigeo.pricing.pricingengine.formulaevaluator.impl.bidding.AbstractBiddingToolCampaignFormulaEvaluator,org.pitest.mutationtest.engine.gregor.mutators.NegateConditionalsMutator,evaluatePairConditionUnidirectional,141,SURVIVED,none
